Provider,Fraud,inp_total_claims,inp_unique_bene,inp_sum_InscClaimAmtReimbursed,inp_mean_InscClaimAmtReimbursed,inp_sum_DeductibleAmtPaid,inp_mean_DeductibleAmtPaid,out_total_claims,out_unique_bene,out_sum_InscClaimAmtReimbursed,out_mean_InscClaimAmtReimbursed,out_sum_DeductibleAmtPaid,out_mean_DeductibleAmtPaid
PRV51267,0,2.0,2.0,9000.0,4500.0,2136.0,1068.0,12.0,12.0,3870.0,322.5,30.0,2.5
PRV51271,0,2.0,2.0,17000.0,8500.0,2136.0,1068.0,121.0,89.0,26180.0,216.36363636363637,200.0,1.6528925619834711
PRV51272,0,2.0,2.0,22000.0,11000.0,2136.0,1068.0,77.0,29.0,28760.0,373.5064935064935,620.0,8.051948051948052
PRV51273,0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,387.0,131340.0,237.50452079566003,1400.0,2.5316455696202533
PRV51274,0,10.0,10.0,165000.0,16500.0,10680.0,1068.0,48.0,39.0,10720.0,223.33333333333334,60.0,1.25
PRV51276,0,14.0,12.0,116000.0,8285.714285714286,14952.0,1068.0,53.0,49.0,17980.0,339.24528301886795,320.0,6.037735849056604
PRV51277,0,10.0,10.0,121000.0,12100.0,10680.0,1068.0,49.0,46.0,20190.0,412.0408163265306,240.0,4.8979591836734695
PRV51279,0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,186.0,59840.0,267.14285714285717,750.0,3.3482142857142856
PRV51280,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34.0,20250.0,519.2307692307693,0.0,0.0
PRV51281,0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,200.0,89470.0,345.44401544401546,690.0,2.664092664092664
PRV51282,0,8.0,8.0,66000.0,8250.0,8544.0,1068.0,51.0,43.0,11330.0,222.15686274509804,80.0,1.5686274509803921
PRV51284,0,17.0,17.0,182000.0,10705.882352941177,17088.0,1068.0,360.0,218.0,97860.0,271.8333333333333,970.0,2.6944444444444446
PRV51285,0,15.0,13.0,161000.0,10733.333333333334,16020.0,1068.0,153.0,98.0,35120.0,229.54248366013073,510.0,3.3333333333333335
PRV51286,0,15.0,12.0,136000.0,9066.666666666666,16020.0,1068.0,55.0,51.0,9170.0,166.72727272727272,310.0,5.636363636363637
PRV51287,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,46.0,25700.0,329.4871794871795,100.0,1.2820512820512822
PRV51288,0,3.0,3.0,37000.0,12333.333333333334,3204.0,1068.0,5.0,5.0,360.0,72.0,0.0,0.0
PRV51289,0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,38.0,46300.0,503.2608695652174,240.0,2.608695652173913
PRV51290,0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,81.0,14990.0,132.65486725663717,260.0,2.3008849557522124
PRV51292,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,3970.0,180.45454545454547,0.0,0.0
PRV51293,0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,64.0,21200.0,240.9090909090909,20.0,0.22727272727272727
PRV51295,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1950.0,278.57142857142856,0.0,0.0
PRV51296,0,3.0,3.0,33000.0,11000.0,3204.0,1068.0,27.0,24.0,5630.0,208.5185185185185,80.0,2.962962962962963
PRV51297,0,5.0,4.0,51000.0,10200.0,5340.0,1068.0,65.0,44.0,26090.0,401.38461538461536,70.0,1.0769230769230769
PRV51298,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.0,31120.0,311.2,550.0,5.5
PRV51299,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,6230.0,168.3783783783784,30.0,0.8108108108108109
PRV51300,0,7.0,5.0,93000.0,13285.714285714286,7476.0,1068.0,45.0,29.0,14540.0,323.1111111111111,160.0,3.5555555555555554
PRV51301,0,6.0,6.0,108000.0,18000.0,6408.0,1068.0,106.0,59.0,28910.0,272.7358490566038,310.0,2.9245283018867925
PRV51302,0,10.0,10.0,76000.0,7600.0,10680.0,1068.0,33.0,24.0,4710.0,142.72727272727272,70.0,2.121212121212121
PRV51303,0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,49.0,36110.0,388.2795698924731,510.0,5.483870967741935
PRV51304,0,2.0,2.0,28000.0,14000.0,2136.0,1068.0,49.0,38.0,11350.0,231.6326530612245,170.0,3.4693877551020407
PRV51305,0,11.0,9.0,98000.0,8909.09090909091,11748.0,1068.0,38.0,23.0,15400.0,405.2631578947368,0.0,0.0
PRV51306,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,3700.0,217.64705882352942,100.0,5.882352941176471
PRV51307,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,21.0,6940.0,187.56756756756758,80.0,2.1621621621621623
PRV51308,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,13790.0,394.0,130.0,3.7142857142857144
PRV51309,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,3790.0,210.55555555555554,0.0,0.0
PRV51311,0,3.0,3.0,13000.0,4333.333333333333,3204.0,1068.0,18.0,15.0,3010.0,167.22222222222223,0.0,0.0
PRV51312,0,4.0,3.0,19000.0,4750.0,4272.0,1068.0,42.0,26.0,9790.0,233.0952380952381,0.0,0.0
PRV51313,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,4970.0,261.57894736842104,90.0,4.7368421052631575
PRV51314,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,6460.0,215.33333333333334,0.0,0.0
PRV51315,0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,22.0,7210.0,153.40425531914894,340.0,7.23404255319149
PRV51316,0,3.0,3.0,21000.0,7000.0,3204.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51318,0,3.0,3.0,13000.0,4333.333333333333,3204.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51322,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,850.0,70.83333333333333,0.0,0.0
PRV51323,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,32.0,20860.0,274.4736842105263,320.0,4.2105263157894735
PRV51324,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,9330.0,333.2142857142857,0.0,0.0
PRV51325,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,15140.0,1009.3333333333334,0.0,0.0
PRV51326,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,14000.0,318.1818181818182,90.0,2.0454545454545454
PRV51327,0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,27.0,8990.0,219.26829268292684,150.0,3.658536585365854
PRV51328,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,550.0,78.57142857142857,0.0,0.0
PRV51329,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,28.0,19360.0,261.6216216216216,240.0,3.2432432432432434
PRV51330,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,3810.0,200.52631578947367,20.0,1.0526315789473684
PRV51331,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,320.0,64.0,40.0,8.0
PRV51334,0,2.0,2.0,15000.0,7500.0,2136.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51335,0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,92.0,46080.0,324.50704225352115,400.0,2.816901408450704
PRV51336,0,10.0,10.0,116000.0,11600.0,10680.0,1068.0,59.0,59.0,13450.0,227.96610169491527,20.0,0.3389830508474576
PRV51337,1,40.0,37.0,350000.0,8750.0,41652.0,1068.0,128.0,120.0,29100.0,227.34375,300.0,2.34375
PRV51338,1,7.0,7.0,73000.0,10428.57142857143,7476.0,1068.0,121.0,118.0,40860.0,337.68595041322317,450.0,3.71900826446281
PRV51340,0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,141.0,43210.0,286.158940397351,10.0,0.06622516556291391
PRV51341,0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,70.0,14530.0,204.64788732394365,70.0,0.9859154929577465
PRV51342,0,28.0,28.0,319000.0,11392.857142857143,28836.0,1068.0,179.0,154.0,37780.0,211.0614525139665,530.0,2.9608938547486034
PRV51344,0,2.0,2.0,19000.0,9500.0,2136.0,1068.0,31.0,31.0,7250.0,233.8709677419355,0.0,0.0
PRV51345,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,47.0,15120.0,308.57142857142856,220.0,4.489795918367347
PRV51346,0,5.0,5.0,41000.0,8200.0,5340.0,1068.0,261.0,241.0,63490.0,243.25670498084293,480.0,1.839080459770115
PRV51347,1,0.0,0.0,0.0,0.0,0.0,0.0,2067.0,947.0,596900.0,288.7760038703435,5090.0,2.4625060474117078
PRV51348,0,19.0,19.0,146000.0,7684.210526315789,20292.0,1068.0,36.0,36.0,6330.0,175.83333333333334,150.0,4.166666666666667
PRV51349,0,5.0,5.0,37000.0,7400.0,5340.0,1068.0,25.0,23.0,3480.0,139.2,70.0,2.8
PRV51350,0,21.0,20.0,142000.0,6761.9047619047615,22428.0,1068.0,218.0,212.0,71380.0,327.43119266055044,790.0,3.623853211009174
PRV51351,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10840.0,338.75,0.0,0.0
PRV51352,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5900.0,1475.0,0.0,0.0
PRV51353,0,5.0,5.0,50000.0,10000.0,5340.0,1068.0,13.0,12.0,1210.0,93.07692307692308,50.0,3.8461538461538463
PRV51354,0,1.0,1.0,10000.0,10000.0,0.0,0.0,3.0,3.0,440.0,146.66666666666666,0.0,0.0
PRV51355,0,15.0,12.0,134100.0,8940.0,16020.0,1068.0,59.0,57.0,10960.0,185.76271186440678,230.0,3.8983050847457625
PRV51356,0,17.0,17.0,167000.0,9823.529411764706,17088.0,1068.0,78.0,75.0,20800.0,266.6666666666667,170.0,2.1794871794871793
PRV51357,1,13.0,13.0,170000.0,13076.923076923076,12816.0,1068.0,148.0,136.0,35130.0,237.36486486486487,120.0,0.8108108108108109
PRV51358,0,7.0,7.0,60000.0,8571.42857142857,7476.0,1068.0,10.0,10.0,1210.0,121.0,60.0,6.0
PRV51360,0,9.0,9.0,86000.0,9555.555555555555,9612.0,1068.0,20.0,20.0,8230.0,411.5,150.0,7.5
PRV51361,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,7870.0,245.9375,130.0,4.0625
PRV51362,0,6.0,6.0,141000.0,23500.0,6408.0,1068.0,38.0,38.0,10320.0,271.57894736842104,0.0,0.0
PRV51363,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,150.0,50.0,0.0,0.0
PRV51364,0,6.0,6.0,52000.0,8666.666666666666,6408.0,1068.0,17.0,17.0,3830.0,225.2941176470588,100.0,5.882352941176471
PRV51366,0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,53.0,18340.0,321.7543859649123,180.0,3.1578947368421053
PRV51368,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,570.0,142.5,60.0,15.0
PRV51369,1,0.0,0.0,0.0,0.0,0.0,0.0,2083.0,963.0,601910.0,288.96303408545367,6280.0,3.014882381180989
PRV51371,0,11.0,11.0,83400.0,7581.818181818182,11748.0,1068.0,35.0,34.0,9730.0,278.0,50.0,1.4285714285714286
PRV51376,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,48.0,19420.0,380.7843137254902,90.0,1.7647058823529411
PRV51377,0,3.0,3.0,102000.0,34000.0,3204.0,1068.0,92.0,91.0,21950.0,238.58695652173913,430.0,4.673913043478261
PRV51378,1,108.0,85.0,1202000.0,11129.62962962963,112140.0,1068.0,53.0,53.0,13370.0,252.26415094339623,40.0,0.7547169811320755
PRV51379,0,2.0,2.0,13000.0,6500.0,2136.0,1068.0,20.0,20.0,6340.0,317.0,20.0,1.0
PRV51380,0,4.0,4.0,51000.0,12750.0,4272.0,1068.0,4.0,4.0,560.0,140.0,0.0,0.0
PRV51382,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6840.0,427.5,90.0,5.625
PRV51383,0,9.0,9.0,89000.0,9888.888888888889,9612.0,1068.0,68.0,68.0,19490.0,286.61764705882354,100.0,1.4705882352941178
PRV51386,0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,274.0,99320.0,260.0,1330.0,3.481675392670157
PRV51387,0,13.0,13.0,96000.0,7384.615384615385,13884.0,1068.0,46.0,40.0,18420.0,400.4347826086956,20.0,0.43478260869565216
PRV51388,0,14.0,14.0,159000.0,11357.142857142857,14952.0,1068.0,72.0,67.0,32010.0,444.5833333333333,270.0,3.75
PRV51389,0,18.0,18.0,136000.0,7555.555555555556,19224.0,1068.0,61.0,60.0,17470.0,286.39344262295083,60.0,0.9836065573770492
PRV51390,1,164.0,146.0,1577600.0,9619.512195121952,173016.0,1068.0,111.0,107.0,29660.0,267.2072072072072,170.0,1.5315315315315314
PRV51391,0,13.0,13.0,79500.0,6115.384615384615,12816.0,1068.0,164.0,153.0,64900.0,395.7317073170732,270.0,1.646341463414634
PRV51392,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,1660.0,97.6470588235294,50.0,2.9411764705882355
PRV51393,1,68.0,57.0,715000.0,10514.70588235294,69420.0,1068.0,842.0,312.0,191370.0,227.28028503562945,2010.0,2.3871733966745845
PRV51394,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,460.0,115.0,0.0,0.0
PRV51395,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10400.0,520.0,0.0,0.0
PRV51396,0,3.0,3.0,11000.0,3666.6666666666665,3204.0,1068.0,41.0,40.0,6520.0,159.02439024390245,0.0,0.0
PRV51397,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,17870.0,446.75,0.0,0.0
PRV51398,0,1.0,1.0,4000.0,4000.0,1068.0,1068.0,85.0,58.0,27040.0,318.11764705882354,170.0,2.0
PRV51399,1,65.0,58.0,711400.0,10944.615384615385,68352.0,1068.0,146.0,143.0,133670.0,915.5479452054794,1096.0,7.506849315068493
PRV51401,1,8.0,8.0,78000.0,9750.0,7476.0,1068.0,34.0,34.0,13520.0,397.6470588235294,150.0,4.411764705882353
PRV51403,0,10.0,8.0,254000.0,25400.0,10680.0,1068.0,104.0,93.0,23010.0,221.25,470.0,4.519230769230769
PRV51404,0,1.0,1.0,12000.0,12000.0,1068.0,1068.0,58.0,58.0,17350.0,299.13793103448273,300.0,5.172413793103448
PRV51405,0,2.0,2.0,9000.0,4500.0,2136.0,1068.0,47.0,46.0,14710.0,312.97872340425533,0.0,0.0
PRV51406,0,8.0,8.0,95000.0,11875.0,7476.0,1068.0,21.0,21.0,9260.0,440.95238095238096,0.0,0.0
PRV51408,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1390.0,92.66666666666667,0.0,0.0
PRV51409,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,300.0,75.0,0.0,0.0
PRV51410,1,0.0,0.0,0.0,0.0,0.0,0.0,628.0,186.0,177550.0,282.7229299363057,1920.0,3.0573248407643314
PRV51412,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,440.0,88.0,0.0,0.0
PRV51414,0,3.0,3.0,28000.0,9333.333333333334,3204.0,1068.0,25.0,25.0,2230.0,89.2,0.0,0.0
PRV51415,0,7.0,7.0,48000.0,6857.142857142857,7476.0,1068.0,44.0,43.0,15690.0,356.59090909090907,70.0,1.5909090909090908
PRV51416,0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,79.0,25640.0,316.5432098765432,280.0,3.45679012345679
PRV51418,0,17.0,17.0,176000.0,10352.941176470587,18156.0,1068.0,44.0,44.0,13340.0,303.1818181818182,330.0,7.5
PRV51419,0,2.0,2.0,17000.0,8500.0,2136.0,1068.0,63.0,62.0,14250.0,226.1904761904762,60.0,0.9523809523809523
PRV51421,1,84.0,80.0,864000.0,10285.714285714286,88644.0,1068.0,55.0,55.0,20780.0,377.8181818181818,160.0,2.909090909090909
PRV51422,0,4.0,4.0,39000.0,9750.0,4272.0,1068.0,21.0,21.0,9930.0,472.85714285714283,110.0,5.238095238095238
PRV51423,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,100.0,100.0
PRV51424,0,1.0,1.0,6000.0,6000.0,1068.0,1068.0,85.0,81.0,23670.0,278.47058823529414,280.0,3.2941176470588234
PRV51425,0,3.0,3.0,11000.0,3666.6666666666665,3204.0,1068.0,30.0,30.0,14990.0,499.6666666666667,0.0,0.0
PRV51426,1,6.0,6.0,106000.0,17666.666666666668,6408.0,1068.0,200.0,89.0,39100.0,195.5,560.0,2.8
PRV51427,0,5.0,5.0,38000.0,7600.0,5340.0,1068.0,53.0,51.0,20770.0,391.8867924528302,170.0,3.207547169811321
PRV51428,0,4.0,4.0,31000.0,7750.0,4272.0,1068.0,62.0,62.0,17040.0,274.83870967741933,80.0,1.2903225806451613
PRV51429,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1100.0,110.0,0.0,0.0
PRV51430,0,17.0,17.0,186000.0,10941.176470588236,17088.0,1068.0,95.0,85.0,27700.0,291.57894736842104,560.0,5.894736842105263
PRV51431,0,25.0,22.0,220000.0,8800.0,25632.0,1068.0,24.0,23.0,16720.0,696.6666666666666,300.0,12.5
PRV51432,0,7.0,7.0,56000.0,8000.0,7476.0,1068.0,16.0,16.0,3270.0,204.375,140.0,8.75
PRV51433,1,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,862.0,454630.0,282.37888198757764,4670.0,2.900621118012422
PRV51434,1,24.0,22.0,259000.0,10791.666666666666,24564.0,1068.0,78.0,75.0,21490.0,275.5128205128205,280.0,3.58974358974359
PRV51435,0,6.0,6.0,28200.0,4700.0,6408.0,1068.0,17.0,17.0,5420.0,318.8235294117647,0.0,0.0
PRV51436,0,25.0,25.0,171000.0,6840.0,26700.0,1068.0,95.0,93.0,22410.0,235.89473684210526,470.0,4.947368421052632
PRV51437,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,880.0,440.0,0.0,0.0
PRV51438,0,2.0,2.0,15000.0,7500.0,2136.0,1068.0,7.0,7.0,4510.0,644.2857142857143,0.0,0.0
PRV51439,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,41.0,15040.0,358.0952380952381,210.0,5.0
PRV51440,0,7.0,7.0,80000.0,11428.57142857143,6408.0,1068.0,64.0,64.0,26380.0,412.1875,100.0,1.5625
PRV51441,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,79.0,29130.0,342.70588235294116,290.0,3.411764705882353
PRV51442,0,2.0,2.0,25000.0,12500.0,2136.0,1068.0,4.0,4.0,970.0,242.5,0.0,0.0
PRV51443,0,2.0,2.0,12000.0,6000.0,2136.0,1068.0,71.0,70.0,21900.0,308.4507042253521,290.0,4.084507042253521
PRV51444,0,4.0,4.0,64000.0,16000.0,4272.0,1068.0,38.0,36.0,9920.0,261.05263157894734,0.0,0.0
PRV51446,0,12.0,12.0,94000.0,7833.333333333333,11748.0,1068.0,12.0,12.0,3390.0,282.5,0.0,0.0
PRV51447,1,16.0,16.0,246000.0,15375.0,17088.0,1068.0,73.0,65.0,23390.0,320.4109589041096,230.0,3.1506849315068495
PRV51448,0,11.0,11.0,102000.0,9272.727272727272,11748.0,1068.0,40.0,36.0,13550.0,338.75,0.0,0.0
PRV51449,0,9.0,9.0,69000.0,7666.666666666667,8544.0,1068.0,8.0,8.0,780.0,97.5,0.0,0.0
PRV51451,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1170.0,195.0,0.0,0.0
PRV51453,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,7080.0,590.0,100.0,8.333333333333334
PRV51454,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,10630.0,312.6470588235294,140.0,4.117647058823529
PRV51455,0,9.0,9.0,106800.0,11866.666666666666,9612.0,1068.0,25.0,25.0,6850.0,274.0,50.0,2.0
PRV51456,0,112.0,103.0,1036690.0,9256.160714285714,117480.0,1068.0,23.0,21.0,2300.0,100.0,0.0,0.0
PRV51458,0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,55.0,12440.0,222.14285714285714,240.0,4.285714285714286
PRV51459,1,0.0,0.0,0.0,0.0,0.0,0.0,8240.0,2857.0,2321890.0,281.78276699029124,22790.0,2.7657766990291264
PRV51460,0,17.0,16.0,212000.0,12470.588235294117,18156.0,1068.0,435.0,399.0,122480.0,281.5632183908046,1190.0,2.735632183908046
PRV51462,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,9430.0,314.3333333333333,0.0,0.0
PRV51464,0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,143.0,38530.0,265.7241379310345,320.0,2.206896551724138
PRV51465,0,1.0,1.0,3000.0,3000.0,1068.0,1068.0,6.0,6.0,900.0,150.0,0.0,0.0
PRV51466,0,5.0,5.0,42000.0,8400.0,5340.0,1068.0,69.0,66.0,15860.0,229.85507246376812,160.0,2.318840579710145
PRV51467,0,7.0,7.0,70800.0,10114.285714285714,6408.0,1068.0,18.0,18.0,3460.0,192.22222222222223,0.0,0.0
PRV51468,0,15.0,15.0,103000.0,6866.666666666667,14952.0,1068.0,144.0,137.0,35670.0,247.70833333333334,300.0,2.0833333333333335
PRV51469,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,9350.0,333.92857142857144,0.0,0.0
PRV51470,0,3.0,3.0,24000.0,8000.0,3204.0,1068.0,24.0,24.0,11590.0,482.9166666666667,0.0,0.0
PRV51471,1,161.0,155.0,1594300.0,9902.48447204969,166608.0,1068.0,19.0,18.0,7910.0,416.3157894736842,0.0,0.0
PRV51472,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,2170.0,135.625,200.0,12.5
PRV51474,0,41.0,37.0,400400.0,9765.853658536585,42720.0,1068.0,30.0,28.0,10860.0,362.0,70.0,2.3333333333333335
PRV51475,0,11.0,11.0,63200.0,5745.454545454545,11748.0,1068.0,32.0,32.0,9930.0,310.3125,40.0,1.25
PRV51476,0,3.0,3.0,11000.0,3666.6666666666665,3204.0,1068.0,15.0,15.0,9180.0,612.0,70.0,4.666666666666667
PRV51477,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,9940.0,451.8181818181818,0.0,0.0
PRV51478,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,3930.0,231.1764705882353,20.0,1.1764705882352942
PRV51479,0,13.0,13.0,81000.0,6230.7692307692305,13884.0,1068.0,215.0,204.0,53630.0,249.4418604651163,640.0,2.9767441860465116
PRV51480,1,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,759.0,557880.0,289.95841995841994,5480.0,2.8482328482328483
PRV51482,1,11.0,11.0,188000.0,17090.909090909092,11748.0,1068.0,80.0,79.0,30470.0,380.875,100.0,1.25
PRV51483,0,6.0,6.0,42000.0,7000.0,5340.0,1068.0,71.0,69.0,18400.0,259.15492957746477,90.0,1.267605633802817
PRV51484,0,2.0,2.0,10000.0,5000.0,2136.0,1068.0,84.0,74.0,13570.0,161.54761904761904,100.0,1.1904761904761905
PRV51486,0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,132.0,53660.0,250.74766355140187,450.0,2.102803738317757
PRV51487,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,9240.0,710.7692307692307,60.0,4.615384615384615
PRV51488,0,3.0,3.0,15000.0,5000.0,3204.0,1068.0,269.0,257.0,93930.0,349.182156133829,560.0,2.0817843866171004
PRV51490,1,48.0,40.0,433000.0,9020.833333333334,51264.0,1068.0,16.0,16.0,9070.0,566.875,0.0,0.0
PRV51491,0,8.0,8.0,47000.0,5875.0,7476.0,1068.0,63.0,55.0,20480.0,325.07936507936506,260.0,4.126984126984127
PRV51492,0,14.0,14.0,133000.0,9500.0,13884.0,1068.0,67.0,66.0,17550.0,261.94029850746267,140.0,2.08955223880597
PRV51494,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,37.0,17450.0,459.2105263157895,80.0,2.1052631578947367
PRV51495,1,90.0,77.0,835000.0,9277.777777777777,93984.0,1068.0,51.0,50.0,10690.0,209.6078431372549,0.0,0.0
PRV51496,0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,105.0,29250.0,237.8048780487805,530.0,4.308943089430894
PRV51497,0,4.0,4.0,102000.0,25500.0,4272.0,1068.0,11.0,11.0,2190.0,199.0909090909091,0.0,0.0
PRV51499,0,2.0,2.0,15000.0,7500.0,2136.0,1068.0,472.0,339.0,122840.0,260.2542372881356,1200.0,2.542372881355932
PRV51500,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1100.0,137.5,10.0,1.25
PRV51501,1,223.0,207.0,2070480.0,9284.663677130045,231756.0,1068.0,10.0,10.0,830.0,83.0,60.0,6.0
PRV51502,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,8390.0,270.64516129032256,0.0,0.0
PRV51503,0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,52.0,24070.0,422.280701754386,40.0,0.7017543859649122
PRV51504,0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,123.0,35290.0,275.703125,440.0,3.4375
PRV51505,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2430.0,162.0,40.0,2.6666666666666665
PRV51507,1,6.0,6.0,43000.0,7166.666666666667,6408.0,1068.0,1007.0,721.0,294340.0,292.29394240317777,2780.0,2.7606752730883812
PRV51508,0,12.0,11.0,179100.0,14925.0,12816.0,1068.0,190.0,180.0,59950.0,315.5263157894737,100.0,0.5263157894736842
PRV51509,0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,493.0,322130.0,312.747572815534,2840.0,2.7572815533980584
PRV51510,0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,52.0,20020.0,351.2280701754386,220.0,3.8596491228070176
PRV51511,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,8760.0,547.5,40.0,2.5
PRV51514,0,21.0,18.0,220200.0,10485.714285714286,22428.0,1068.0,72.0,70.0,19020.0,264.1666666666667,30.0,0.4166666666666667
PRV51515,0,5.0,5.0,40000.0,8000.0,4272.0,1068.0,43.0,43.0,12800.0,297.6744186046512,80.0,1.8604651162790697
PRV51516,0,3.0,3.0,25000.0,8333.333333333334,3204.0,1068.0,37.0,36.0,8260.0,223.24324324324326,20.0,0.5405405405405406
PRV51517,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,5990.0,544.5454545454545,150.0,13.636363636363637
PRV51518,0,5.0,5.0,33000.0,6600.0,5340.0,1068.0,48.0,43.0,10920.0,227.5,520.0,10.833333333333334
PRV51521,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,8070.0,175.43478260869566,100.0,2.1739130434782608
PRV51522,0,12.0,12.0,139000.0,11583.333333333334,12816.0,1068.0,178.0,157.0,67780.0,380.7865168539326,690.0,3.8764044943820224
PRV51523,0,60.0,60.0,733000.0,12216.666666666666,61944.0,1068.0,5.0,5.0,810.0,162.0,0.0,0.0
PRV51525,0,5.0,5.0,56000.0,11200.0,5340.0,1068.0,56.0,56.0,19770.0,353.0357142857143,130.0,2.3214285714285716
PRV51526,0,7.0,7.0,35400.0,5057.142857142857,7476.0,1068.0,13.0,13.0,7750.0,596.1538461538462,0.0,0.0
PRV51527,0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.0,12410.0,302.6829268292683,120.0,2.926829268292683
PRV51528,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,6670.0,392.3529411764706,0.0,0.0
